X,Y,FID,LONGITUDE,LATITUDE,NAV_UNIT_I,UNLOCODE,NAV_UNIT_N,LOCATION_D,FACILITY_T,STREET_ADD,CITY_OR_TO,STATE_POST,ZIPCODE,COUNTY_NAM,COUNTY_FIP,CONGRESS,CONGRESS_F,WTWY_NAME,PORT_NAME,PSA_NAME,MILE,BANK,LATITUDE1,LONGITUDE1,OPERATORS,OWNERS,PURPOSE,HIGHWAY_NO,RAILWAY_NO,LOCATION,DOCK,COMMODITIE,CONSTRUCTI,MECHANICAL,REMARKS,VERTICAL_D,DEPTH_MIN,DEPTH_MAX,BERTHING_L,BERTHING_T,DECK_HEIGH,DECK_HEI_1,SERVICE_IN,SERVICE_TE
-13629030.0482,5984798.6654,17754,-122.43166,47.261111,0UGL,TIW,"COMMENCEMENT BAY MILL CO., TACOMA LOG LIFT","Head of St. Paul Waterway, Tacoma.",Dock,917 E. 11th Street,Tacoma,WA,98421,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0,East,47.261111,-122.43166,Current Operator: Commencement Bay Mill Co. Phone: 253/680-6813 FAX: 253/680-6855,Current Owner: Simpson Timber Co.,Receipt of bundled logs.,"Via plant road, asphalt, various widths; from East 11th Street.",One surface track serves plant at rear; connects with Burlington Northern Santa Fe Railway.,91184,410,"Forest Products, Lumber, Logs, Woodchips",Two steel H-beams supporting steel-rail incline extending into log-boom area from concrete bulkhead with concrete- surfaced solid fill.,"One cable-drawn, level-carriage log lift, operated by a 50-hp electric motor; and one 45- and one 30-ton, diesel lift trucks equipped with log clamps. Open storage area serves a 35-ton, overhead bridge crane traveling approximately 800 feet in yard at re",Approximately 4 acres of open storage area is located at rear.,MLLW (Mean Lower Low Water),2,2, , ,16,16,01-JAN-1990, 
-13628906.4835,5985482.2002,17757,-122.43055,47.265278,0UGM,TIW,"SIMPSON TACOMA KRAFT CO., BARGE-UNLOADING DOCK","West side of St. Paul Waterway, Tacoma, near entrance.",Dock,801 Portland Avenue,Tacoma,WA,98421,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.265278,-122.43055, ,Current Owner and Operator: Simpson Tacoma Kraft Co. Phone: 253/596-0234 FAX: 253/596-0142,Receipt of wood chips and fuel oil for plant consumption.,"Via plant roads, asphalt, various widths; from East Portland Avenue, asphalt, 25 feet wide.",One surface track serving rail-truck dumper at rear joins additional plant trackage serving Burlington Northern Santa Fe Railway; connects with Union Pacific Railroad.,91184,412,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Forest Products, Lumber, Logs, Woodchips","One permanently-moored, concrete-decked steel float at outer berth, with row of three timber-capped, steel- pile breasting dolphins in line with rear of face off outer end. Access to float via a 60- by 10-foot steel- catwalk approach from shore.
Inner be","One 13-cubic-yard, diesel front-end loader unloads wood chips from barge to outer end-to berth of hopper on float served by a 36-inch, electric belt-conveyor extending to open storage area at rear; rate 250 tons per hour.","Open storage area at rear has capacity for approximately 30,000 bone dry tons. One 12-inch fuel-oil pipeline extends from Inner Berth to two steel storage tanks at rear; total capacity 48,750 barrels.",MLLW (Mean Lower Low Water),23,23,450,630,6,6,01-JAN-1990, 
-13249091.0601,5808526.9626,17758,-119.01861,46.175556,0UW8,KWC,AGRIUM US INC  HEDGES AREA DOCK,"Mile 323.3, right bank, Columbia River, Kennewick, below Union Pacific Railroad Bridge.",Dock,Foot of Perkins Road,Kennewick,WA,99337,Benton,5,112,04,"Columbia River and Tributaries above Mcnary Lock and Dam to Kennewick, WA", , ,322.6,Right,46.175556,-119.01861, ,Current Owner and Operator: Unocal Corp. Phone: 509/586-5433 FAX: 509/586-5440,Receipt of anhydrous ammonia and urea; occasional shipment of aqua ammonia; and mooring barges for fleeting.  (See Remarks.),"Via Perkins Road, from Chemical Road, each asphalt, 24 and 30 feet wide.",Four 35-car-capacity surface tracks serving plant in rear join trackage of Union Pacific Railroad; connects with Burlington Northern Railroad.,92323,401,Fertilizers | Other Chemicals and Related Products,"Urea Dock:  Steel pile, concrete-decked offshore wharf with 60- by 4-foot steel approach. 
Main Dock:  Timber pile, concrete-decked offshore wharf with 60- by 20-foot steel approach; one steel- and concrete-pile breasting dolphin between and one above wh","Urea Dock: One cantilevered receiving hopper at lower side serves a 36-inch, electric belt-conveyor extending from storage building in rear.
Main Dock:  One 12- and one 6-inch, swivel-jointed loading arms for handling hoses.","Urea Dock: One 12-inch pipeline extends from dock to two anhydrous-ammonia storage tanks in rear; total capacity 7,874,850 gallons.  A concrete-and-timber  storage warehouse at rear has capacity for 10,000 tons. One 6-inch pipeline extends from wharf to",NPE (Normal Pool Elevation),30,30,480,480,12,12,01-JAN-1990, 
-13522627.5393,5734971.9362,17760,-121.47583,45.716111,0UGN,XCF,SDS LUMBER CO DOCK,"Mile 169.0, left bank, Columbia River, Bingen, approximately 0.9 mile above Hood River Bridge, in slip parallel with River.",Dock,Foot of Maple Street,Bingen,WA,98605,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,170.7,Right,45.716111,-121.47583, ,Current Owner and Operator: SDS Lumber Co. Phone: 509/493-2155 FAX: 509/493-2535,Shipment of wood chips and log rafts.,"Via plant roads, asphalt-and-gravel, various widths; from Maple Street and State Highway 14, each asphalt, 36 feet wide.",Plant trackage at rear; connects with Burlington Northern Railroad.,90170,2,"Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Wheat | Barley, Rye, Oats, Rice and Sorghum Grains | All Manufactured Equipment, Machinery and Products","Timber pile, timber-decked platform supporting loading spout with two steel pile, steel-framed timber-decked wharves with four timber- and six steel-pile breasting dolphins connected by timber floats in line with face.","One wood-chip loading spout mounted on center platform is served by a 42-inch, electric belt-conveyor extend- ing from open storage area in rear; rate 125 bdu's per hour. Open storage area serves a diesel front-end loader/bulldozer.","Approximately 400 feet of additional berthing space is available along row of timber-pile dolphins at former hogged-fuel shipping facility, approximately 500 feet above wharf.  
A 30-foot-wide ramp at upper end of slip is used for placing logs into adjac",NPE (Normal Pool Elevation),15,15,1000,1000,20,20,01-JAN-1990, 
-13257903.111,5815585.2825,17763,-119.09777,46.219444,0UW9,PSC,"PORT OF PASCO, MARINE TERMINAL WHARF","Mile 328.2, left bank, Columbia River, Pasco, between intercity and Burlington Northern Railroad Bridges.",Dock,720 River Avenue,Pasco,WA,99301,Franklin,21,112,04,"Columbia River and Tributaries above Mcnary Lock and Dam to Kennewick, WA", , ,328.2,Left,46.219444,-119.09777,Current Operator: Continental Grain Co. Phone: 509/547-3324 FAX: 509/547-4725,Current Owner: Port of Pasco.,Shipment of grain.,"Via 9th Street, asphalt, 24 feet wide; from Ainsworth Avenue.",One platform-level track serving building at rear joins one 25-car-capacity surface track serving undertrack pit at loading spout at grain elevator; connects with Burlington Northern Railroad.,92328,302,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Paper & Allied Products | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Animal Feed, Grain Mill Products, Flour, Processed Grains |","Timber pile, timber-decked wharf in three sections, connected by a 10-foot-wide section at rear, with two steel floats on lower side, in line with face fronting rubble bank; and ten timber- and four steel-pile breasting dolphins in line with face and one","One barge-loading spout serves a 36-inch, electric belt- conveyor extending from grain elevator in rear; rate 15,000 bushels per hour.","Grain elevator at rear, consisting of a laminated timber-crib structure with sixty bins, has capacity for 450,000 bushels. Concrete-block building at rear of that one has approximately 3,200 square feet of storage space; building formerly served as a tra",NPE (Normal Pool Elevation),16,20,970,970,12,12,01-JAN-1990, 
-13619444.3268,6035338.9362,17765,-122.34555,47.568333,0UGQ,SEA,ASH GROVE CEMENT CO.,"East side of Duwamish Waterway, Seattle,  approxi- mately 850 feet south of S.W. Spokane Street Bridge.",Dock,3801 East Marginal Way South.,Seattle,WA,98134,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,East,47.568333,-122.34555, ,Current Owner and Operator: Ash Grove Cement Co. Phone: 206-694-6210 FAX: 206-694-6205,Occasional shipment of bulk cement.,"Via driveway, concrete, 30 feet wide; from East Marginal Way South, dual lane, each asphalt, 30 feet wide.",Five surface tracks serving yard in rear join trackage of  Burlington Northern Santa Fe Railway; connect with Union Pacific Railroad.,91209,813,"Coal,Lignite & Coal Coke | Fertilizers | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Other Non-Metal. Min. | Building Cement & Concrete; Lime; Glass | All","Timber pile, concrete-decked wharf with two steel-and- timber breasting dolphins in line with face on south side;  fronted by timber-fender system.","One 12-, one 10-, and one 8-inch pneumatic pipelines; loading rate 350 tons per hour.","Seventeen cement storage silos with four interstitial storage bins are located at cement plant in rear; total capacity 54,500 tons.",MLLW (Mean Lower Low Water),25,25,600,600,20,20,07-APR-1994, 
-13258151.3535,5814646.8611,17766,-119.1,46.213611,0UWA,KWC,"HARVEST STATES COOPERATIVES, KENNEWICK DOCK","Mile 328.0, right bank, Columbia River, Kennewick, between Burlington Northern Railroad and intercity bridges.",Dock,900 E. Columbia Drive,Kennewick,WA,99336,Benton,5,112,04,"Columbia River and Tributaries above Mcnary Lock and Dam to Kennewick, WA", , ,328.1,Right,46.213611,-119.1, ,Current Owner and Operator: Harvest States Cooperatives. Phone: 509/586-1128 FAX: 509/586-8782,Shipment of grain.,"Via East Columbia Drive, from Chemical Drive, each asphalt, 48 feet wide.",One 14-car-capacity surface track serving two under- track pits at two loading spouts in rear joins trackage of Union Pacific Railroad; connects with Burlington Northern Railroad.,92328,901,Food and Farm Products | Wheat,"Timber pile, timber-decked offshore wharf with steel-pile breasting dolphins in line with face on each side fronting 10-foot-wide, timber-wharf extensions.  Wharf has a 45- by 6-foot steel approach.","One barge-loading spout serves a 30-inch, electric belt- conveyor extending from grain elevator in rear; rate 20,000 bushels per hour.","Grain elevator at rear, consisting of twenty-one concrete silos with seventy-four interstices and three flat storage buildings, has capacity for 5,200,000 bushels.  Outside storage area has capacity for an additional 250,000 bushels.",NPE (Normal Pool Elevation),14,14,500,500,15,15,01-JAN-1990, 
-13618640.6001,6040427.6913,17768,-122.33833,47.599167,0UGR,SEA,"PORT OF SEATTLE, PIER 46","East shore of Elliott Bay, Seattle, on north side of Terminal 46, at foot of South Jackson Street.",Dock,401 Alaskan Way South.,Seattle,WA,98134,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,East,47.599167,-122.33833, ,Current Owner and Operator: Port of Seattle. Phone: 206-447-9422,Mooring vessels.,"Via Alaskan Way South, dual lane, each asphalt, 
40 feet wide.",None.,91213,870,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | All Manufactured Equipment, Machinery and Products","Timber pile, asphalt-surfaced timber-decked extension at steel-sheet-pile bulkhead with solid fill.",None.,-,MLLW (Mean Lower Low Water),36,36,600,600,19,19,07-APR-1994, 
-13615702.8787,6048731.6993,17769,-122.31194,47.649444,0UGS,SEA,"UNIVERSITY OF WASHINGTON, SCHOOL OF OCEANOGRAPHY WHARF","North shore of Portage Bay, Seattle, approximately 0.4 mile above University Bridge, at foot of 15th Avenue N.E.",Dock,49 Marine Sciences Building.,Seattle,WA,98105,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,North,47.649444,-122.31194,"Current Operator: University of Washington, School of Oceanography. Phone: 206-543-5648 FAX: 206-685-7181",Current Owner: State of Washington.,"University of Washington, SC:  Mooring oceanographic- research vessels; handling supplies.
The Jensen Motorboat Co.: Mooring fishing vessels for maintenance and repair.","Via San Juan Road, asphalt, 18 feet wide; from Columbia Road, asphalt, various widths; and 15th Avenue N.E., dual lane, each asphalt, 20 feet wide.",None.,91219,820, ,Concrete-capped concrete bulkhead with asphalt-surfaced solid fill; fronted by timber-fender system.,"University of Washington, SC: Forklift trucks are for use in handling supplies.
The Jensen Motorboat Co.: Company-owned equipment available as required.","University of Washington, School of Oceanography:  Marine Sciences Building is located on wharf.
The Jensen Motorboat Co.:  Hauls-out fishing vessels on a 50-ton marine railway at their plant below wharf, at 1417 N.E. Boat Street.",MWL (Mean Water Level),20,20,300,450,9,9,07-APR-1994, 
-13784042.4391,5936317.7047,17771,-123.82416,46.964722,0UWB,GHR,"QUIGG BROS., ABERDEEN DOCK","North side of Grays Harbor Channel, Aberdeen, approximately 1 mile below mouth of Wishkah River.",Dock,Foot of South Monroe Street,Aberdeen,WA,98520,Grays Harbor,27,112,06,"Grays Harbor and Chehalis River, WA","Grays Harbor Port District, WA", ,19.0,North,46.964722,-123.82416, ,"Current Owner and Operator: Quigg Bros., Inc. Phone: 360/533-1530 FAX: 360/532-3449",Mooring company-owned vessels; occasional handling of construction materials.,"Via plant road, various widths; from South Monroe Street, asphalt, 24 feet wide.",None.,91022,937, ,"Steel pile, concrete-decked wharf with row of timber-pile dolphins interspersed at timber floats on each side, in line with face.  Wharf fronted by timber-fender system.",Stevedore rental equipment available as required.,Additional berthing space of 350 feet is available along remains of timber bulkhead at rear of wharf.,MLLW (Mean Lower Low Water),20,20,400,750,16,16,01-JAN-1990, 
-13626927.223,5988535.7168,17772,-122.41277,47.283889,0UGT,TIW,"U.S. ARMY RESERVE, PIER 23","Commencement Bay, Tacoma, approximately 600 feet south of entrance to Hylebos Waterway.",Dock,401 Alexander Avenue,Tacoma,WA,98421,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0,East,47.283889,-122.41277,Current Operator: U.S. Army Reserve. Phone: 253/572-7938/7954 FAX: 253/572-8018,Current Owner: Port of Tacoma.,"Mooring Army Reserve vessels for storage, maintenance, and repair; handling equipment and supplies.","Via plant road, from Alexander Avenue, each asphalt, 24 and 40 feet wide, respectively.",None.,91189,865,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Forest Products, Lumber, Logs, Woodchips | Building Cement & Concrete; Lime; Glass | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | All Manufactured Equipment, Machinery and Produc","Concrete pile, concrete-decked wharf at outer 600 feet; and timber pile, timber-decked pier at inner 555 feet, with seven unused vessel launchways south of pier.","One 20-ton, hydraulic mobile crane with 60-foot boom.",Pier is equipped with service lines for supplying com- pressed air; and has electrical connection for welding units.,MLLW (Mean Lower Low Water),34,34,1155,2310,18,18,01-JAN-1990, 
-13625350.939,5987532.9634,17774,-122.39861,47.277778,0UGU,TIW,"U.S. NAVAL RESERVE CENTER, TACOMA WHARF","South side of Hylebos Waterway, Tacoma,  approxi- mately 600 feet below East 11th Street Bridge.",Dock,1100 Alexander Avenue,Tacoma,WA,98421,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0,South,47.277778,-122.39861,Current Operator: U.S. Naval Reserve. Phone: 253/383-3577 ext. 15 FAX: 253/383-3579,Current Owner: United States Government.,Mooring U.S. Naval Reserve barges.,"Via plant road, from Alexander Avenue, each asphalt, 30 and 40 feet wide, respectively.",None.,91189,884, ,"Timber pile, timber-decked, asphalt-surfaced offshore wharf with series of 16-foot-wide steel floats inter- spersed between three steel-pile mooring dolphins in line with face; dolphins connected by a 100- by 4-foot timber catwalk extending to rear of up",None.,"Additional breasting distance is provided by a timber, partly-undecked former wharf on lower side. U.S. Naval Reserve Center Tacoma is located at rear. Wharf serves separate 4-inch sewer and bilge-water lines. Trucks have access to wharf. 


",MLLW (Mean Lower Low Water),30,30,590,590,18,18,01-JAN-1990, 
-13624763.1721,5987350.6719,17778,-122.39333,47.276667,0UGV,TIW,"CITY OF TACOMA, STEAM PLANT, COAL DOCKO. 2 OIL DOC","South side of Hylebos Waterway, Tacoma, approxi- mately 400 feet above East 11th Street Bridge.",Dock,1171 Taylor Way,Tacoma,WA,98421,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0,South,47.276667,-122.39333, ,"Current Owner and Operator: City of Tacoma, Public Works Department. Phone: 253/502-2277 FAX: 253/502-2260",Receipt of coal by barge.,"Via plant road, from Taylor Way, each asphalt, 
15 and 24 feet wide, respectively.",None.,91189,894,"Coal,Lignite & Coal Coke","Timber-sheet-pile wall with walkway approach extending from part timber-and-steel bulkhead with solid fill, with  four timber-pile breasting dolphins in line with face.","Self-unloading vessels unload coal into suspended receiv- ing hopper served by a 30-inch, electric belt-conveyor extending to open storage area in rear; rate 500 tons per hour.","Open storage area at rear has capacity for approximately 12,000 tons. Power plant at rear is fueled by blend of coal, hogged fuel, and RDF (refuse-derived fuel).",MLLW (Mean Lower Low Water),30,30,250,250, , ,01-JAN-1990, 
